,labels,predictions,aux_labels,feat_norm
2867,1,1,3,0.41457552
2868,1,1,3,0.47474164
2869,0,0,0,0.4033094
2870,0,0,0,0.45080382
2871,1,1,3,0.5143212
2872,0,0,0,0.39870322
2873,1,1,3,0.45098367
2874,1,1,3,0.4304599
2875,1,1,3,0.3646919
2876,0,0,0,0.45309103
2877,0,0,0,0.5596062
2878,0,0,0,0.3729421
2879,0,0,0,0.45658672
2880,1,1,3,0.56475544
2881,0,0,0,0.49521166
2882,0,0,0,0.5187366
2883,0,0,0,0.4279868
2884,0,0,0,0.49357858
2885,1,1,3,0.52159214
2886,0,0,0,0.39104575
2887,0,0,0,0.43872505
2888,0,0,0,0.39579546
2889,1,1,3,0.35216716
2890,0,0,0,0.458251
2891,0,0,0,0.44190264
2892,1,1,3,0.5015428
2893,0,0,0,0.36838883
2894,1,1,3,0.4183619
2895,0,0,0,0.5108229
2896,0,0,0,0.41188347
2897,0,0,0,0.6343422
2898,0,0,0,0.41709363
2899,0,0,0,0.3993381
2900,0,0,0,0.46860301
2901,1,1,3,0.41976267
2902,0,0,0,0.4504875
2903,0,0,0,0.41283935
2904,0,0,0,0.35577476
2905,0,0,0,0.43691298
2906,0,0,0,0.3970211
2907,0,0,0,0.46690792
2908,0,0,0,0.40928602
2909,0,0,0,0.43982753
2910,0,0,0,0.42296195
2911,0,0,0,0.38411078
2912,1,1,3,0.50289726
2913,0,0,1,0.4043926
2914,0,0,0,0.46932274
2915,1,1,3,0.49363118
2916,0,0,0,0.52759206
2917,0,0,0,0.37405717
2918,0,0,1,0.44153434
2919,0,0,0,0.38332736
2920,0,0,0,0.4590919
2921,0,0,0,0.50636065
2922,0,0,0,0.3977073
2923,0,0,0,0.42939487
2924,1,1,3,0.48334005
2925,1,1,3,0.4238211
2926,0,0,0,0.39133483
2927,0,0,0,0.44771332
2928,0,0,0,0.48278338
2929,1,1,3,0.52797747
2930,0,0,0,0.36534932
2931,1,1,3,0.45056337
2932,0,0,0,0.43245354
2933,0,0,0,0.46054906
2934,0,0,0,0.32205266
2935,0,0,0,0.41326737
2936,0,0,0,0.49853784
2937,0,0,0,0.36001262
2938,0,0,0,0.38065323
2939,0,0,0,0.35967696
2940,1,1,3,0.40291345
2941,1,1,3,0.3461619
2942,0,0,0,0.51357436
2943,0,0,0,0.39731905
2944,0,0,0,0.35318553
2945,0,0,0,0.4818984
2946,0,0,0,0.43231598
2947,0,0,0,0.3649603
2948,0,0,1,0.40185204
2949,0,0,0,0.40681866
2950,0,0,0,0.35226828
2951,1,1,3,0.39945436
2952,1,1,3,0.49547508
2953,0,0,0,0.48260462
2954,0,0,0,0.51625794
2955,0,0,0,0.43880734
2956,0,0,0,0.44691044
2957,0,0,0,0.38465887
2958,0,0,0,0.35099176
2959,1,1,3,0.42617828
2960,0,0,0,0.42072755
2961,1,1,3,0.58650374
2962,0,0,0,0.4865784
2963,0,0,0,0.44625306
2964,0,0,0,0.33433563
2965,0,0,0,0.40426725
2966,1,1,3,0.45467752
2967,0,0,0,0.45667392
2968,0,0,0,0.43749395
2969,0,0,0,0.42966354
2970,0,0,0,0.35837293
2971,0,0,0,0.40835804
2972,0,0,0,0.50617224
2973,0,0,0,0.4503885
2974,0,0,0,0.50808805
2975,0,0,1,0.49310768
2976,0,0,0,0.40734094
2977,0,0,0,0.4428167
2978,0,0,0,0.412068
2979,1,1,3,0.38864964
2980,1,1,3,0.4786121
2981,0,0,0,0.35351133
2982,0,0,0,0.43278122
2983,0,0,0,0.3905654
2984,0,0,1,0.44040066
2985,0,0,0,0.47946858
2986,0,0,0,0.50064003
2987,0,0,0,0.46259677
2988,1,1,3,0.3921347
2989,0,0,0,0.46977723
2990,1,1,3,0.44806778
2991,0,0,0,0.45429665
2992,1,1,3,0.4240024
2993,0,0,0,0.4045515
2994,0,0,0,0.36458537
2995,0,0,0,0.39286414
2996,0,0,0,0.37425476
2997,1,1,3,0.40172753
2998,0,0,0,0.42009822
2999,0,0,0,0.40095228
3000,0,0,0,0.3845042
3001,0,0,0,0.57882905
3002,1,1,3,0.4531901
3003,0,0,0,0.44303203
3004,0,0,1,0.567718
3005,1,1,3,0.4019343
3006,0,0,0,0.3653372
3007,0,0,0,0.44494006
3008,0,0,0,0.47897828
3009,0,0,0,0.47788292
3010,1,1,3,0.41109353
3011,1,1,3,0.45835263
3012,0,0,0,0.4741152
3013,1,1,3,0.54101807
3014,0,0,0,0.30670208
3015,0,0,0,0.37062627
3016,1,1,3,0.46841484
3017,1,1,3,0.42437756
3018,1,1,3,0.40526378
3019,0,0,0,0.49542552
3020,1,1,3,0.40100312
3021,0,0,0,0.41613227
3022,0,0,0,0.46243605
3023,0,0,0,0.45804542
3024,0,0,0,0.3536917
3025,0,0,0,0.48621097
3026,0,0,1,0.3869134
3027,0,0,0,0.48554853
3028,0,0,0,0.4490906
3029,0,0,0,0.46526596
3030,0,0,0,0.4127313
3031,0,0,0,0.5006097
3032,1,1,3,0.38660508
3033,0,0,0,0.407328
3034,0,0,0,0.4945562
3035,0,0,0,0.47663575
3036,0,0,0,0.50315636
3037,0,0,0,0.40276074
3038,1,1,3,0.37353235
3039,1,1,3,0.60072035
3040,1,1,3,0.42538503
3041,0,0,0,0.4457652
3042,0,0,0,0.44566804
3043,1,1,3,0.4707294
3044,0,0,0,0.32728726
3045,0,0,1,0.49906212
3046,0,0,0,0.39898866
3047,0,0,0,0.44389236
3048,0,0,0,0.35602546
3049,0,0,0,0.39728764
3050,0,0,1,0.57690644
3051,0,0,1,0.3238086
3052,1,1,3,0.41364947
3053,0,0,0,0.4724335
3054,0,0,0,0.4522503
3055,0,0,0,0.38483325
3056,0,0,0,0.45197946
3057,0,0,0,0.49243408
3058,0,0,0,0.37005323
3059,0,0,0,0.5016496
3060,0,0,0,0.46100652
3061,0,0,0,0.5276377
3062,0,0,0,0.40646714
3063,0,0,0,0.4133941
3064,0,0,1,0.4364069
3065,0,0,0,0.40400723
3066,0,0,0,0.3719843
3067,1,1,3,0.4302178
3068,0,0,0,0.35312116
3069,0,0,0,0.5142278
3070,1,1,3,0.5460166
3071,0,0,0,0.49235064
3072,1,1,3,0.4204298
3073,0,0,0,0.43606758
3074,1,1,3,0.4103664
3075,0,0,0,0.3816985
3076,0,0,0,0.43504256
3077,1,1,3,0.44688335
3078,1,1,3,0.38421065
3079,1,1,3,0.42927572
3080,1,1,2,0.41286105
3081,0,0,0,0.4293176
3082,0,0,0,0.5954318
3083,0,0,0,0.31333926
3084,0,0,0,0.39298293
3085,0,0,0,0.38755986
3086,0,0,0,0.41969475
3087,0,0,0,0.46050406
3088,0,0,0,0.48174882
3089,0,0,1,0.40278935
3090,0,0,0,0.43045688
3091,1,1,3,0.49145365
3092,0,0,0,0.45135087
3093,0,0,0,0.42957067
3094,0,0,0,0.54144835
3095,0,0,0,0.29046792
3096,0,0,0,0.36255416
3097,0,0,0,0.436983
3098,0,0,0,0.38265163
3099,0,0,0,0.41803402
3100,0,0,0,0.40537453
3101,0,0,0,0.49223885
3102,0,0,0,0.51286805
3103,0,0,0,0.48584747
3104,0,0,0,0.5344226
3105,1,1,3,0.37549138
3106,0,0,0,0.3950076
3107,0,0,0,0.51920617
3108,0,0,0,0.38856304
3109,0,0,0,0.3208825
3110,0,0,0,0.39851284
3111,1,1,3,0.38964504
3112,0,0,0,0.3530864
3113,1,1,3,0.4245146
3114,0,0,0,0.5227084
3115,1,1,3,0.41607597
3116,1,1,3,0.4272077
3117,0,0,0,0.46164
3118,0,0,0,0.45654133
3119,0,0,0,0.4058894
3120,0,0,0,0.4476934
3121,0,0,0,0.36413306
3122,0,0,0,0.3981176
3123,0,0,0,0.5185003
3124,0,0,0,0.45984304
3125,1,1,3,0.3742864
3126,0,0,0,0.46267116
3127,1,1,3,0.5721608
3128,0,0,0,0.44090903
3129,0,0,0,0.5701535
3130,0,0,0,0.3246541
3131,0,0,0,0.35495654
3132,0,0,0,0.4212569
3133,0,0,0,0.44085094
3134,0,0,0,0.42609414
3135,0,0,0,0.49388388
3136,1,1,3,0.42159575
3137,0,0,0,0.37167642
3138,0,0,0,0.5183923
3139,0,0,0,0.5534048
3140,0,0,0,0.49136007
3141,0,0,0,0.4602164
3142,0,0,0,0.41598588
3143,1,1,3,0.4705506
3144,1,1,3,0.38349807
3145,0,0,0,0.41151002
3146,0,0,0,0.3419366
3147,0,0,0,0.4529432
3148,0,0,0,0.43080544
3149,0,0,0,0.49960616
3150,0,0,0,0.44478077
3151,0,0,0,0.51475316
3152,1,1,3,0.51321507
3153,0,0,0,0.5325304
3154,0,0,0,0.45597875
3155,0,0,1,0.46346495
3156,0,0,0,0.40019405
3157,0,0,0,0.39647865
3158,0,0,0,0.3813756
3159,0,0,0,0.45210636
3160,0,0,0,0.49359185
3161,0,0,0,0.35397688
3162,0,0,0,0.41666156
3163,1,1,3,0.42129898
3164,0,0,0,0.43871933
3165,1,1,3,0.4293462
3166,1,1,3,0.51845276
3167,0,0,0,0.43840003
3168,0,0,0,0.44863582
3169,1,1,3,0.455218
3170,0,0,0,0.4495252
3171,0,0,0,0.45412967
3172,0,0,0,0.4019866
3173,0,0,0,0.49923784
3174,0,0,0,0.4483239
3175,0,0,0,0.37384605
3176,0,0,0,0.44227546
3177,0,0,0,0.3973331
3178,0,0,1,0.5028534
3179,0,0,0,0.42896762
3180,0,0,0,0.4009874
3181,0,0,0,0.5298575
3182,0,0,0,0.40535358
3183,0,0,0,0.37527734
3184,0,0,0,0.4083995
3185,0,0,1,0.4534407
3186,0,0,0,0.4737698
3187,0,0,0,0.44884765
3188,0,0,0,0.4796974
3189,0,0,0,0.46383816
3190,0,0,0,0.46764535
3191,0,0,0,0.4451332
3192,0,0,0,0.36954603
3193,0,0,0,0.41983292
3194,0,0,0,0.47556925
3195,0,0,0,0.44905454
3196,1,1,3,0.47389805
3197,0,0,0,0.47620904
3198,0,0,0,0.4563764
3199,1,1,3,0.38263404
3200,0,0,0,0.47097543
3201,0,0,0,0.49439576
3202,1,1,2,0.4025988
3203,0,0,0,0.3483889
3204,0,0,0,0.449905
3205,0,0,0,0.38487428
3206,1,1,3,0.44145072
3207,0,0,0,0.37148392
3208,0,0,0,0.54665637
3209,0,0,0,0.45863014
3210,0,0,0,0.44505394
3211,0,0,0,0.41971776
3212,0,0,0,0.4041154
3213,0,0,0,0.35587642
3214,0,0,0,0.39768213
3215,1,1,3,0.40309557
3216,0,0,0,0.43159598
3217,0,0,0,0.47738954
3218,0,0,0,0.40483296
3219,0,0,0,0.4398692
3220,0,0,0,0.40951848
3221,0,0,0,0.5086114
3222,1,1,3,0.4798606
3223,0,0,0,0.43436253
3224,0,0,0,0.43631184
3225,0,0,0,0.39321253
3226,0,0,0,0.49060714
3227,0,0,0,0.34493288
3228,0,0,0,0.4179628
3229,0,0,0,0.4184323
3230,1,1,3,0.51154995
3231,0,0,0,0.44396585
3232,1,1,3,0.40122882
3233,1,1,3,0.43272614
3234,0,0,0,0.42213508
3235,0,0,1,0.409584
3236,0,0,0,0.5116997
3237,0,0,0,0.5337617
3238,1,1,2,0.3836099
3239,1,1,3,0.41362154
3240,0,0,0,0.5346289
3241,0,0,0,0.49705684
3242,1,1,3,0.4354909
3243,0,0,0,0.41326576
3244,0,0,0,0.48697776
3245,0,0,0,0.40882266
3246,0,0,0,0.40088367
3247,0,0,0,0.44831604
3248,0,0,0,0.47192743
3249,0,0,0,0.4569128
3250,0,0,0,0.4549834
3251,1,1,3,0.46972716
3252,0,0,0,0.45265418
3253,0,0,0,0.48275602
3254,0,0,0,0.44452044
3255,0,0,0,0.4462102
3256,0,0,0,0.38315266
3257,1,1,3,0.3296378
3258,1,1,3,0.42750943
3259,0,0,1,0.44804597
3260,0,0,0,0.41422138
3261,0,0,0,0.36610532
3262,0,0,0,0.4344796
3263,1,1,3,0.39325657
3264,0,0,0,0.38084355
3265,0,0,0,0.4972062
3266,1,1,3,0.3827712
3267,0,0,0,0.5199702
3268,0,0,0,0.39905903
3269,0,0,0,0.44148004
3270,1,1,3,0.42095512
3271,0,0,0,0.51897156
3272,0,0,0,0.4308291
3273,0,0,0,0.43170944
3274,1,1,3,0.39625737
3275,0,0,0,0.47616872
3276,0,0,0,0.44012105
3277,0,0,0,0.34053552
3278,0,0,0,0.43091512
3279,0,0,0,0.39707446
3280,0,0,0,0.3483581
3281,0,0,0,0.3970126
3282,0,0,0,0.48156843
3283,0,0,0,0.43543494
3284,0,0,0,0.41139716
3285,0,0,0,0.33597782
3286,0,0,0,0.44070125
3287,1,1,3,0.4584074
3288,0,0,0,0.47955918
3289,1,1,3,0.43488654
3290,0,0,0,0.4512866
3291,1,1,3,0.38692582
3292,0,0,0,0.44272783
3293,1,1,3,0.4088168
3294,0,0,0,0.4177695
3295,0,0,0,0.36795712
3296,0,0,0,0.46410364
3297,0,0,0,0.462768
3298,0,0,0,0.38396192
3299,0,0,0,0.4464001
3300,0,0,0,0.44723064
3301,0,0,0,0.5136025
3302,0,0,1,0.44779858
3303,0,0,0,0.45087326
3304,0,0,0,0.40935603
3305,0,0,0,0.5273162
3306,0,0,0,0.5003512
3307,1,1,3,0.49930644
3308,0,0,0,0.58387715
3309,1,1,3,0.36526522
3310,0,0,0,0.4789851
3311,0,0,0,0.3798079
3312,1,1,3,0.44264233
3313,1,1,3,0.46845007
3314,0,0,0,0.46679053
3315,0,0,0,0.38048646
3316,0,0,0,0.42812696
3317,0,0,0,0.40920347
3318,0,0,0,0.3243172
3319,0,0,0,0.44497555
3320,0,0,0,0.402933
3321,0,0,0,0.5192155
3322,0,0,0,0.45310646
3323,0,0,0,0.4182324
3324,1,1,3,0.42117253
3325,0,0,0,0.505007
3326,0,0,1,0.41925138
3327,0,0,0,0.35789534
3328,0,0,1,0.435569
3329,0,0,0,0.5224422
3330,0,0,0,0.47829765
3331,0,0,0,0.37144518
3332,0,0,0,0.45621344
3333,0,0,0,0.44845757
3334,0,0,1,0.49887162
3335,1,1,3,0.582113
3336,1,1,3,0.28905648
3337,0,0,0,0.4387177
3338,1,1,3,0.39020497
3339,0,0,0,0.42960763
3340,1,1,3,0.39494488
3341,0,0,0,0.512002
3342,0,0,0,0.48480025
3343,0,0,0,0.39236972
3344,0,0,0,0.4507923
3345,0,0,0,0.42370114
3346,0,0,0,0.41613537
3347,0,0,0,0.44493216
3348,0,0,0,0.43037033
3349,1,1,3,0.4336298
3350,1,1,3,0.3915326
3351,0,0,0,0.4396672
3352,1,1,3,0.42123553
3353,0,0,0,0.48392963
3354,1,1,3,0.47027296
3355,0,0,0,0.51476276
3356,0,0,0,0.45487905
3357,0,0,0,0.4472507
3358,0,0,0,0.4247385
3359,0,0,0,0.40884966
3360,0,0,0,0.5195199
3361,0,0,0,0.46187055
3362,0,0,0,0.5091025
3363,0,0,0,0.482684
3364,0,0,0,0.509483
3365,0,0,0,0.46843606
3366,0,0,0,0.38018823
3367,0,0,0,0.31714064
3368,0,0,0,0.40964484
3369,1,1,3,0.4444506
3370,0,0,1,0.50008893
3371,0,0,0,0.5175362
3372,1,1,3,0.38512027
3373,0,0,0,0.4650639
3374,0,0,0,0.5034172
3375,0,0,0,0.40526074
3376,0,0,0,0.36379826
3377,1,1,3,0.37131172
3378,1,1,3,0.6098512
3379,1,1,3,0.47928032
3380,1,1,3,0.4055596
3381,0,0,0,0.37906855
3382,0,0,0,0.45388696
3383,0,0,0,0.33260852
3384,0,0,0,0.43929952
3385,1,1,3,0.4324479
3386,0,0,0,0.5109378
3387,0,0,0,0.46358693
3388,0,0,0,0.42975906
3389,1,1,3,0.40813243
3390,0,0,0,0.3936935
3391,0,0,0,0.4243499
3392,0,0,0,0.3596775
3393,0,0,0,0.34585643
3394,1,1,3,0.48116422
3395,1,1,3,0.37680805
3396,0,0,0,0.508666
3397,0,0,0,0.42615277
3398,0,0,0,0.42953938
3399,0,0,0,0.38023284
3400,0,0,0,0.49663195
3401,0,0,0,0.38025868
3402,1,1,3,0.47507688
3403,1,1,3,0.4276393
3404,0,0,0,0.4018754
3405,0,0,1,0.52214885
3406,1,1,3,0.43055952
3407,0,0,0,0.3766562
3408,0,0,0,0.46003947
3409,0,0,0,0.4909683
3410,0,0,0,0.43609288
3411,0,0,1,0.410231
3412,1,1,3,0.4125783
3413,0,0,0,0.299322
3414,0,0,0,0.3826604
3415,0,0,0,0.4558846
3416,0,0,0,0.53654623
3417,0,0,0,0.46457404
3418,1,1,3,0.49685675
3419,1,1,3,0.43768936
3420,0,0,0,0.4246797
3421,0,0,0,0.39663365
3422,0,0,0,0.48929965
3423,0,0,0,0.49194428
3424,0,0,0,0.4430226
3425,0,0,0,0.3703581
3426,1,1,3,0.4620301
3427,0,0,0,0.37853286
3428,0,0,0,0.38554555
3429,0,0,0,0.38046342
3430,1,1,3,0.4199871
3431,0,0,0,0.40267947
3432,0,0,0,0.43881017
3433,0,0,0,0.4104501
3434,0,0,0,0.36708033
3435,0,0,0,0.4839221
3436,0,0,0,0.3772415
3437,1,1,3,0.49514347
3438,0,0,0,0.51722574
3439,0,0,0,0.42079726
3440,0,0,0,0.4117133
3441,0,0,0,0.44771552
3442,0,0,0,0.47383302
3443,0,0,0,0.45603237
3444,0,0,0,0.36663592
3445,0,0,0,0.44592568
3446,0,0,0,0.41398692
3447,0,0,0,0.37815028
3448,0,0,0,0.36826965
3449,0,0,0,0.40956298
3450,0,0,0,0.39876366
3451,0,0,0,0.33007145
3452,0,0,0,0.47400272
3453,0,0,0,0.42867777
3454,0,0,0,0.4117297
3455,0,0,0,0.3781294
3456,0,0,0,0.3887094
3457,0,0,0,0.44988593
3458,0,0,0,0.32609534
3459,1,1,3,0.34900644
3460,0,0,0,0.36942956
3461,0,0,0,0.47428453
3462,0,0,0,0.4703883
3463,0,0,0,0.4698349
3464,0,0,0,0.51774925
3465,0,0,0,0.3976719
3466,0,0,0,0.40186524
3467,0,0,1,0.5288505
3468,0,0,0,0.35381123
3469,0,0,0,0.48150152
3470,0,0,0,0.42381895
3471,0,0,0,0.43612653
3472,1,1,3,0.4067169
3473,0,0,0,0.5604516
3474,0,0,0,0.49673867
3475,0,0,0,0.48964188
3476,1,1,3,0.45322394
3477,1,1,3,0.49311465
3478,1,1,3,0.39311644
3479,1,1,3,0.41025364
3480,1,1,3,0.42967644
3481,1,1,3,0.38409632
3482,1,1,3,0.39423442
3483,0,0,0,0.39452934
3484,0,0,0,0.3475963
3485,0,0,0,0.4801374
3486,1,1,3,0.41299364
3487,0,0,0,0.38395432
3488,0,0,0,0.37603053
3489,0,0,0,0.5098461
3490,0,0,0,0.4477527
3491,0,0,0,0.41023964
3492,0,0,0,0.4834923
3493,0,0,1,0.466614
3494,0,0,0,0.45943207
3495,0,0,0,0.4013732
3496,0,0,0,0.43613708
3497,0,0,0,0.3964391
3498,0,0,0,0.42074898
3499,0,0,0,0.38426584
3500,0,0,0,0.48595566
3501,1,1,3,0.48422706
3502,1,1,3,0.41839877
3503,1,1,3,0.34960204
3504,0,0,0,0.5092689
3505,1,1,3,0.4029442
3506,1,1,3,0.6044443
3507,0,0,0,0.4463803
3508,1,1,3,0.5610337
3509,0,0,0,0.39690825
3510,0,0,0,0.3822602
3511,1,1,2,0.4335477
3512,1,1,3,0.37719786
3513,0,0,0,0.42800227
3514,0,0,0,0.42677122
3515,0,0,0,0.45441458
3516,0,0,0,0.38724154
3517,0,0,0,0.5882504
3518,0,0,0,0.37219608
3519,0,0,0,0.45093057
3520,0,0,0,0.4352464
3521,0,0,0,0.54667926
3522,0,0,0,0.5397483
3523,0,0,0,0.43507755
3524,0,0,0,0.50178397
3525,1,1,3,0.43370205
3526,0,0,0,0.39035589
3527,0,0,0,0.3758938
3528,0,0,0,0.41421768
3529,0,0,0,0.53382456
3530,0,0,0,0.47281665
3531,1,1,3,0.4980898
3532,0,0,0,0.4577561
3533,0,0,0,0.36968818
3534,0,0,0,0.43513256
3535,0,0,0,0.433587
3536,0,0,0,0.3919677
3537,0,0,0,0.4983842
3538,0,0,0,0.4169894
3539,0,0,0,0.45990497
3540,0,0,0,0.48298502
3541,1,1,3,0.45030415
3542,0,0,0,0.4295831
3543,0,0,0,0.4143052
3544,1,1,3,0.34518182
3545,0,0,0,0.47196263
3546,0,0,0,0.47656754
3547,1,1,3,0.38959974
3548,0,0,1,0.42490447
3549,0,0,1,0.44081908
3550,0,0,0,0.41127896
3551,0,0,0,0.4184125
3552,1,1,3,0.3690349
3553,0,0,0,0.4310513
3554,0,0,0,0.39121586
3555,0,0,0,0.40906066
3556,0,0,0,0.44204494
3557,0,0,0,0.40079713
3558,0,0,0,0.40967172
3559,0,0,0,0.37925836
3560,1,1,3,0.3826264
3561,1,1,3,0.38747093
3562,0,0,0,0.4363989
3563,1,1,3,0.46465594
3564,0,0,0,0.50805974
3565,0,0,0,0.39650273
3566,0,0,0,0.4208015
3567,0,0,0,0.5036661
3568,0,0,0,0.5122694
3569,0,0,0,0.3706247
3570,1,1,3,0.41611284
3571,1,1,3,0.35686862
3572,0,0,0,0.5278643
3573,0,0,0,0.42725897
3574,0,0,0,0.42061102
3575,1,1,3,0.38061586
3576,0,0,0,0.4376498
3577,0,0,1,0.48945937
3578,1,1,3,0.40568355
3579,0,0,1,0.4479032
3580,0,0,0,0.48989636
3581,0,0,0,0.41783518
3582,0,0,0,0.49536812
3583,1,1,3,0.49131134
3584,0,0,0,0.4152937
3585,0,0,1,0.45506567
3586,0,0,0,0.36716267
3587,0,0,0,0.4390309
3588,1,1,3,0.45286345
3589,0,0,0,0.49254414
3590,0,0,1,0.393727
3591,0,0,0,0.4267305
3592,0,0,0,0.46554035
3593,0,0,0,0.50915515
3594,0,0,0,0.46973473
3595,1,1,3,0.4804401
3596,0,0,0,0.4705209
3597,0,0,0,0.42988056
3598,0,0,0,0.37678248
3599,0,0,0,0.38540342
3600,0,0,0,0.36936674
3601,0,0,0,0.4700268
3602,0,0,0,0.37648496
3603,0,0,1,0.43060246
3604,0,0,0,0.486337
3605,0,0,0,0.35315228
3606,1,1,3,0.42973745
3607,0,0,0,0.48169547
3608,0,0,0,0.355672
3609,0,0,0,0.4374072
3610,0,0,0,0.4992755
3611,1,1,3,0.53269583
3612,0,0,0,0.3963254
3613,0,0,0,0.41519094
3614,0,0,0,0.39742157
3615,0,0,0,0.40114212
3616,1,1,3,0.3605153
3617,0,0,0,0.40983158
3618,1,1,3,0.45183045
3619,0,0,0,0.39237598
3620,1,1,3,0.35606813
3621,0,0,0,0.5037075
3622,0,0,0,0.44732046
3623,0,0,0,0.43439558
3624,0,0,0,0.44764048
3625,1,1,3,0.4683234
3626,0,0,0,0.44898623
3627,0,0,0,0.47134244
3628,0,0,0,0.37572712
3629,0,0,0,0.4034522
3630,0,0,0,0.4407224
3631,0,0,0,0.3441718
3632,1,1,3,0.44598103
3633,0,0,0,0.44197518
3634,0,0,0,0.41038123
3635,0,0,0,0.46640188
3636,0,0,0,0.44171727
3637,0,0,0,0.4700494
3638,1,1,3,0.41786474
3639,0,0,0,0.51750654
3640,0,0,0,0.49322307
3641,0,0,0,0.37916273
3642,1,1,3,0.45728928
3643,0,0,0,0.33925134
3644,0,0,0,0.4356889
3645,0,0,0,0.38454786
3646,0,0,0,0.3748688
3647,0,0,0,0.39641953
3648,0,0,0,0.44967824
3649,0,0,0,0.4795307
3650,0,0,0,0.3317124
3651,0,0,0,0.49470997
3652,0,0,0,0.47527394
3653,0,0,0,0.36621964
3654,0,0,0,0.39485306
3655,1,1,3,0.41840523
3656,1,1,3,0.39656377
3657,0,0,0,0.4218707
3658,1,1,3,0.63305473
3659,0,0,0,0.35518533
3660,0,0,0,0.44352055
3661,0,0,0,0.4039561
3662,0,0,0,0.44345447
3663,0,0,0,0.5391331
3664,0,0,0,0.4404881
3665,0,0,0,0.47203356
3666,0,0,0,0.41830605
3667,0,0,0,0.48507363
3668,0,0,0,0.47343162
3669,0,0,1,0.4483832
3670,1,1,3,0.42064422
3671,0,0,1,0.46736225
3672,0,0,0,0.47126603
3673,0,0,0,0.5113045
3674,0,0,0,0.36923736
3675,1,1,3,0.51267606
3676,0,0,0,0.46935365
3677,0,0,0,0.43048182
3678,0,0,0,0.43565467
3679,0,0,0,0.34301847
3680,0,0,0,0.37059906
3681,0,0,0,0.44834113
3682,0,0,0,0.43806612
3683,1,1,3,0.5411901
3684,0,0,0,0.42961636
3685,0,0,0,0.4030499
3686,0,0,1,0.50892437
3687,0,0,0,0.4257753
3688,0,0,0,0.5367678
3689,0,0,0,0.49384314
3690,0,0,0,0.50300914
3691,0,0,1,0.46379918
3692,0,0,0,0.53858984
3693,0,0,0,0.51858044
3694,1,1,3,0.5103126
3695,0,0,1,0.36171407
3696,0,0,0,0.43780893
3697,0,0,0,0.39399156
3698,1,1,3,0.5116728
3699,0,0,0,0.46257895
3700,0,0,0,0.5096169
3701,0,0,0,0.4266585
3702,0,0,0,0.44732875
3703,0,0,0,0.59119964
3704,0,0,0,0.42891383
3705,0,0,0,0.5310383
3706,0,0,0,0.3449816
3707,0,0,0,0.360456
3708,0,0,0,0.40116018
3709,1,1,3,0.46839404
3710,0,0,0,0.44302323
3711,0,0,0,0.45424587
3712,0,0,0,0.42438084
3713,0,0,0,0.38656396
3714,0,0,0,0.5575042
3715,1,1,3,0.36682436
3716,0,0,0,0.42853534
3717,0,0,0,0.42667478
3718,0,0,0,0.527015
3719,0,0,0,0.41478446
3720,0,0,0,0.42657784
3721,0,0,0,0.5230957
3722,0,0,0,0.42863405
3723,1,1,3,0.54494137
3724,0,0,0,0.50624955
3725,1,1,3,0.38801268
3726,0,0,0,0.48044115
3727,0,0,0,0.43960476
3728,0,0,0,0.45529062
3729,0,0,0,0.37496334
3730,1,1,3,0.4295193
3731,0,0,0,0.429639
3732,1,1,3,0.3564762
3733,0,0,0,0.44692683
3734,1,1,3,0.49584934
3735,0,0,0,0.50005996
3736,1,1,3,0.4366278
3737,0,0,0,0.4302686
3738,0,0,0,0.5215125
3739,0,0,0,0.5599827
3740,0,0,0,0.62072134
3741,0,0,0,0.46059385
3742,0,0,0,0.3508492
3743,0,0,0,0.36640164
3744,0,0,0,0.40292656
3745,0,0,0,0.41865438
3746,0,0,0,0.41448212
3747,0,0,0,0.5107671
3748,1,1,3,0.45369995
3749,1,1,3,0.40265867
3750,1,1,3,0.42001456
3751,0,0,0,0.40423772
3752,0,0,0,0.48761663
3753,1,1,3,0.4297974
3754,1,1,3,0.45328882
3755,1,1,2,0.36490157
3756,0,0,0,0.410887
3757,0,0,0,0.3678413
3758,0,0,0,0.4948383
3759,0,0,0,0.54276305
3760,0,0,0,0.50989044
3761,1,1,3,0.49718806
3762,0,0,0,0.54207456
3763,1,1,3,0.38893119
3764,1,1,3,0.5295078
3765,0,0,0,0.32093978
3766,1,1,3,0.4556818
3767,0,0,0,0.38603932
3768,0,0,0,0.36272812
3769,0,0,0,0.41594583
3770,0,0,0,0.40761167
3771,1,1,3,0.5181971
3772,0,0,0,0.46770447
3773,1,1,3,0.4964449
3774,0,0,0,0.36410785
3775,0,0,0,0.46670443
3776,1,1,3,0.35099638
3777,0,0,0,0.35186028
3778,0,0,0,0.48371178
3779,0,0,0,0.3869545
3780,0,0,0,0.5172777
3781,0,0,0,0.44205314
3782,0,0,0,0.40745193
3783,1,1,3,0.36119655
3784,0,0,0,0.38322484
3785,0,0,0,0.49176902
3786,0,0,0,0.4705345
3787,1,1,3,0.38035068
3788,0,0,0,0.42221245
3789,0,0,0,0.4209679
3790,0,0,0,0.4389134
3791,0,0,0,0.3661086
3792,1,1,3,0.41157168
3793,0,0,0,0.44987604
3794,1,1,3,0.3705523
3795,0,0,0,0.40406984
3796,0,0,0,0.3474204
3797,0,0,0,0.49482173
3798,1,1,3,0.3600128
3799,1,1,3,0.36788028
